time_stamp,humidity,temperature,pressure,pm1.0_cf_1,pm2.5_cf_1,pm10.0_cf_1,sensor_number,latitude,longitude
2023-01-07 00:00:00+00:00,49.627,44.533,922.677,0.1654999999999999,0.5205,0.6535,27747,53.82678,-122.88069
2023-01-07 00:00:00+00:00,47.37,42.749,940.095,6.7045,10.5745,11.814,27691,53.9126,-122.80243
2023-01-07 00:00:00+00:00,24.628,80.324,933.798,0.833,2.12,2.609,115213,53.861065,-122.77701
2023-01-07 00:00:00+00:00,65.433,35.124,942.67,8.154,13.6015,16.9145,23555,53.92698,-122.71216
2023-01-07 00:00:00+00:00,53.053,39.518,941.44,10.9785,17.542499999999997,20.473,1290,53.913925,-122.76223
2023-01-07 00:00:00+00:00,45.754,45.118,921.308,0.093,0.2289999999999999,0.3185,24495,53.911438,-122.87895
2023-01-07 00:00:00+00:00,47.449,43.572,939.344,12.016,16.8685,20.2535,1284,53.929886,-122.80193
2023-01-07 00:00:00+00:00,56.629,38.824,940.883,6.939,10.835,12.0705,23541,53.90835,-122.784
2023-01-07 00:00:00+00:00,45.761,47.865,938.14,5.4125,7.052,7.8845,1288,53.85699,-122.75565
2023-01-07 00:00:00+00:00,72.381,41.918,931.452,6.5815,7.594,8.1165,24499,53.902016,-122.67971
2023-01-07 00:00:00+00:00,50.211,43.403,917.977,0.71,1.3075,1.5525,24515,53.98482,-122.80778
2023-01-07 00:00:00+00:00,54.25,41.491,925.979,1.3715000000000002,2.357,2.8355,27761,53.873554,-122.79964
2023-01-07 00:00:00+00:00,58.379,35.057,945.823,7.4725,12.2155,15.1765,23743,53.9217,-122.7322
2023-01-07 00:00:00+00:00,55.699,32.075,944.302,15.9895,30.4575,37.6395,24373,54.003223,-122.66153
2023-01-07 00:00:00+00:00,53.141,41.065,939.887,3.5745,6.1145,6.8975,9614,53.895447,-122.79881
2023-01-07 00:00:00+00:00,55.41,39.193,940.04,13.749,23.0565,26.629,24467,53.960423,-122.82616
2023-01-07 00:00:00+00:00,53.836,41.963,934.606,1.8665,3.026,3.31,148249,53.85062,-122.775764
2023-01-07 00:00:00+00:00,47.861,43.164,921.314,0.8625,1.4965,1.8325,24419,53.938244,-122.85273
2023-01-07 00:00:00+00:00,52.339,42.935,942.342,5.356999999999999,9.4185,11.75,24503,53.891518,-122.78121
2023-01-07 00:00:00+00:00,52.6,39.603,933.498,4.8735,8.021999999999998,9.6475,24493,53.955334,-122.763824
2023-01-07 00:00:00+00:00,57.935,40.428,942.469,15.5355,23.6135,25.745,1248,53.911182,-122.732704
2023-01-07 00:00:00+00:00,50.053,44.903,932.571,1.386,2.4195,2.94,25139,53.855797,-122.784195
2023-01-07 00:00:00+00:00,43.782,46.893,923.785,1.196,1.929,2.259,24379,53.97476,-122.790115
2023-01-07 00:00:00+00:00,47.039,45.442,924.808,0.2065,0.471,0.638,24525,53.84618,-122.815414
2023-01-07 00:00:00+00:00,52.79,42.462,942.415,6.2145,10.5895,12.4435,24479,53.889565,-122.75596
2023-01-07 00:00:00+00:00,58.54,39.86,922.156,0.5775,1.0555,1.236,24557,54.005634,-122.81703
2023-01-07 00:00:00+00:00,48.286,45.536,924.779,0.7515000000000001,1.358,1.68,1250,53.96459,-122.78269
2023-01-07 00:00:00+00:00,,,,1.13,1.5025,1.6230000000000002,1280,53.893547,-122.813866
2023-01-07 00:00:00+00:00,60.078,37.227,939.977,10.7025,17.4665,19.956,27887,53.92485,-122.78755
2023-01-07 00:00:00+00:00,53.975,42.668,935.63,6.8205,10.1285,10.8545,108414,53.871243,-122.77193
2023-01-07 00:00:00+00:00,55.496,39.728,940.677,6.5405,9.8745,10.864,25869,53.877056,-122.74168
2023-01-07 00:00:00+00:00,71.367,37.125,944.133,8.1945,13.596,16.15,24497,53.9048,-122.75479
