time_stamp,humidity,temperature,pressure,pm1.0_cf_1,pm2.5_cf_1,pm10.0_cf_1,sensor_number,latitude,longitude
2022-12-18 00:00:00+00:00,38.798,1.317,937.601,0.4609999999999999,1.244,1.746,27747,53.82678,-122.88069
2022-12-18 00:00:00+00:00,25.54,9.632,957.063,0.795,1.529,1.944,27691,53.9126,-122.80243
2022-12-18 00:00:00+00:00,20.013,69.85,949.602,5.977,12.515,14.469,115213,53.861065,-122.77701
2022-12-18 00:00:00+00:00,40.583,0.043,946.267,0.2289999999999999,0.536,0.7595000000000001,27733,53.877823,-122.655396
2022-12-18 00:00:00+00:00,27.99,6.642,958.292,0.9895,2.2670000000000003,3.0905,1290,53.913925,-122.76223
2022-12-18 00:00:00+00:00,29.617,5.387,936.136,0.307,0.6855,1.012,24495,53.911438,-122.87895
2022-12-18 00:00:00+00:00,26.237,10.152,956.267,0.9675,1.6235,2.186,1284,53.929886,-122.80193
2022-12-18 00:00:00+00:00,34.19,1.693,958.148,2.375,3.241,3.5655,23541,53.90835,-122.784
2022-12-18 00:00:00+00:00,27.479,11.333,954.337,0.208,0.6005,0.9205,1288,53.85699,-122.75565
2022-12-18 00:00:00+00:00,34.06,6.801,947.925,43.4955,44.0315,46.628,24499,53.902016,-122.67971
2022-12-18 00:00:00+00:00,40.193,-2.258,932.679,0.6104999999999999,1.427,1.8545,24515,53.98482,-122.80778
2022-12-18 00:00:00+00:00,42.036,-1.984,940.721,0.5635,1.0395,1.545,27761,53.873554,-122.79964
2022-12-18 00:00:00+00:00,28.605,8.593,963.292,0.172,0.601,1.117,23743,53.9217,-122.7322
2022-12-18 00:00:00+00:00,30.788,9.291,961.492,6.736,12.8905,16.3625,24373,54.003223,-122.66153
2022-12-18 00:00:00+00:00,34.91,5.444,957.541,2.7815000000000003,5.1850000000000005,6.098,25869,53.877056,-122.74168
2022-12-18 00:00:00+00:00,32.985,4.475,957.244,0.7685,1.995,2.7455,9614,53.895447,-122.79881
2022-12-18 00:00:00+00:00,31.3,1.872,935.827,1.0865,2.0575,2.617,24419,53.938244,-122.85273
2022-12-18 00:00:00+00:00,30.196,6.029,959.534,0.949,1.884,2.7535,24503,53.891518,-122.78121
2022-12-18 00:00:00+00:00,28.72,5.826,949.547,0.3685,0.9325,1.4385,24493,53.955334,-122.763824
2022-12-18 00:00:00+00:00,29.583,7.55,959.182,7.837,14.3335,18.174,1248,53.911182,-122.732704
2022-12-18 00:00:00+00:00,36.975,1.692,948.863,0.5499999999999999,1.1105,1.6384999999999998,25139,53.855797,-122.784195
2022-12-18 00:00:00+00:00,30.527,3.425,938.744,0.1995,0.447,0.617,24379,53.97476,-122.790115
2022-12-18 00:00:00+00:00,33.292,3.229,940.245,0.2895,0.8400000000000001,1.3844999999999998,24525,53.84618,-122.815414
2022-12-18 00:00:00+00:00,30.784,7.416,959.462,0.251,1.003,1.646,24479,53.889565,-122.75596
2022-12-18 00:00:00+00:00,36.006,0.608,937.031,0.117,0.2675,0.3485,24557,54.005634,-122.81703
2022-12-18 00:00:00+00:00,29.804,6.036,939.738,0.27,0.7304999999999999,1.226,1250,53.96459,-122.78269
2022-12-18 00:00:00+00:00,,,,0.495,0.9195,1.185,1280,53.893547,-122.813866
2022-12-18 00:00:00+00:00,35.487,1.663,956.778,0.2565,0.736,1.126,27887,53.92485,-122.78755
2022-12-18 00:00:00+00:00,34.87,2.137,952.348,1.0445,2.1790000000000003,2.5525,108414,53.871243,-122.77193
2022-12-18 00:00:00+00:00,32.933,2.576,957.19,0.8594999999999999,1.476,1.7255,24467,53.960423,-122.82616
2022-12-18 00:00:00+00:00,35.876,2.967,961.456,0.2955,0.821,1.2475,24497,53.9048,-122.75479
