time_stamp,humidity,temperature,pressure,pm1.0_cf_1,pm2.5_cf_1,pm10.0_cf_1,sensor_number,latitude,longitude
2022-11-29 00:00:00+00:00,44.658,11.899,929.253,3.511,6.205,7.496,27747,53.82678,-122.88069
2022-11-29 00:00:00+00:00,33.079,21.39,948.077,2.9815,4.7,5.465,27691,53.9126,-122.80243
2022-11-29 00:00:00+00:00,19.964,79.692,940.966,1.801,4.068,4.958,115213,53.861065,-122.77701
2022-11-29 00:00:00+00:00,47.896,12.378,937.728,1.666,2.6545,3.1645,27733,53.877823,-122.655396
2022-11-29 00:00:00+00:00,39.083,18.333,950.226,0.9845,1.9265,2.677,23555,53.92698,-122.71216
2022-11-29 00:00:00+00:00,36.606,17.883,949.276,7.413,12.023,14.592,1290,53.913925,-122.76223
2022-11-29 00:00:00+00:00,41.664,14.728,928.912,3.9825,6.482,7.444,24395,53.995934,-122.79671
2022-11-29 00:00:00+00:00,35.772,17.244,927.777,1.374,2.4405,3.0235,24495,53.911438,-122.87895
2022-11-29 00:00:00+00:00,33.84,21.943,947.206,7.1385,9.676,11.5725,1284,53.929886,-122.80193
2022-11-29 00:00:00+00:00,42.8,14.204,949.018,4.34,6.7535,7.582000000000001,23541,53.90835,-122.784
2022-11-29 00:00:00+00:00,35.64,22.746,945.717,5.791,7.673999999999999,8.708,1288,53.85699,-122.75565
2022-11-29 00:00:00+00:00,47.476,14.86,939.271,9.8855,11.525,12.7805,24499,53.902016,-122.67971
2022-11-29 00:00:00+00:00,48.478,9.832,924.539,1.997,3.726,4.5935,24515,53.98482,-122.80778
2022-11-29 00:00:00+00:00,51.64,10.224,932.441,3.7875,6.352,7.967499999999999,27761,53.873554,-122.79964
2022-11-29 00:00:00+00:00,40.238,17.062,954.007,5.0395,8.1425,10.1475,23743,53.9217,-122.7322
2022-11-29 00:00:00+00:00,41.093,18.211,952.414,6.9575,13.794,18.62,24373,54.003223,-122.66153
2022-11-29 00:00:00+00:00,40.054,17.622,948.083,3.852,6.8315,8.1865,9614,53.895447,-122.79881
2022-11-29 00:00:00+00:00,41.998,13.896,948.135,2.542,4.114,4.634,24467,53.960423,-122.82616
2022-11-29 00:00:00+00:00,42.436,15.847,943.345,6.9775,10.2475,11.154,108414,53.871243,-122.77193
2022-11-29 00:00:00+00:00,43.617,14.692,947.665,2.941,4.8595,5.765000000000001,27887,53.92485,-122.78755
2022-11-29 00:00:00+00:00,,,,4.091,5.663,6.3525,1280,53.893547,-122.813866
2022-11-29 00:00:00+00:00,37.647,18.174,931.379,0.706,1.6,2.268,1250,53.96459,-122.78269
2022-11-29 00:00:00+00:00,43.993,12.911,928.78,0.935,1.43,1.62,24557,54.005634,-122.81703
2022-11-29 00:00:00+00:00,39.648,18.864,950.424,4.2955,7.9215,9.87,24479,53.889565,-122.75596
2022-11-29 00:00:00+00:00,43.482,15.242,948.472,4.3965,6.765000000000001,7.564999999999999,25869,53.877056,-122.74168
2022-11-29 00:00:00+00:00,41.221,14.895,931.692,2.7285,4.756,6.083,24525,53.84618,-122.815414
2022-11-29 00:00:00+00:00,46.161,13.771,939.988,3.6285,6.074,7.55,25139,53.855797,-122.784195
2022-11-29 00:00:00+00:00,39.208,19.804,950.172,8.0735,12.702,14.621,1248,53.911182,-122.732704
2022-11-29 00:00:00+00:00,38.203,15.092,940.794,2.0665,3.535,4.406000000000001,24493,53.955334,-122.763824
2022-11-29 00:00:00+00:00,52.615,11.796,949.426,4.9785,9.7825,11.327,148425,53.91878,-122.77872
2022-11-29 00:00:00+00:00,39.567,17.898,950.361,3.0535,5.774,7.916499999999999,24503,53.891518,-122.78121
2022-11-29 00:00:00+00:00,39.779,14.434,927.941,2.683,4.462,5.326,24419,53.938244,-122.85273
2022-11-29 00:00:00+00:00,38.293,15.46,930.367,0.327,0.832,1.096,24379,53.97476,-122.790115
2022-11-29 00:00:00+00:00,45.957,14.505,952.338,4.295,7.2055,8.803,24497,53.9048,-122.75479
