time_stamp,humidity,temperature,pressure,pm1.0_cf_1,pm2.5_cf_1,pm10.0_cf_1,sensor_number,latitude,longitude
2023-01-14 00:00:00+00:00,62.38,43.767,913.279,0.6930000000000001,1.2335,1.452,27747,53.82678,-122.88069
2023-01-14 00:00:00+00:00,55.203,44.828,930.468,7.659499999999999,12.148,13.641,27691,53.9126,-122.80243
2023-01-14 00:00:00+00:00,25.987,79.638,924.142,0.172,0.549,0.702,115213,53.861065,-122.77701
2023-01-14 00:00:00+00:00,72.549,40.63,932.527,2.9785,4.942,6.217,23555,53.92698,-122.71216
2023-01-14 00:00:00+00:00,58.111,44.164,931.7,9.6475,16.116,19.2805,1290,53.913925,-122.76223
2023-01-14 00:00:00+00:00,55.933,46.624,911.986,0.2105,0.3535,0.459,24495,53.911438,-122.87895
2023-01-14 00:00:00+00:00,53.924,47.002,929.666,11.733,16.7135,20.0545,1284,53.929886,-122.80193
2023-01-14 00:00:00+00:00,63.918,42.429,931.193,8.0225,12.8285,14.4435,23541,53.90835,-122.784
2023-01-14 00:00:00+00:00,54.333,49.11,928.543,7.243499999999999,9.684,11.026,1288,53.85699,-122.75565
2023-01-14 00:00:00+00:00,88.912,46.975,921.756,6.1285,7.0455,7.772,24499,53.902016,-122.67971
2023-01-14 00:00:00+00:00,62.707,44.518,908.606,1.3330000000000002,2.3635,2.79,24515,53.98482,-122.80778
2023-01-14 00:00:00+00:00,66.147,43.179,916.532,1.6725,2.6575,3.199,27761,53.873554,-122.79964
2023-01-14 00:00:00+00:00,58.758,44.307,935.851,6.9095,11.8645,14.937,23743,53.9217,-122.7322
2023-01-14 00:00:00+00:00,62.817,42.568,934.168,7.566000000000001,13.8305,16.8585,24373,54.003223,-122.66153
2023-01-14 00:00:00+00:00,60.488,43.157,930.19,2.5365,4.4185,5.051,9614,53.895447,-122.79881
2023-01-14 00:00:00+00:00,61.582,42.568,930.278,7.0915,11.439,12.824,24467,53.960423,-122.82616
2023-01-14 00:00:00+00:00,66.285,42.495,925.038,3.049,5.017,5.5735,148249,53.85062,-122.775764
2023-01-14 00:00:00+00:00,57.26,45.957,912.009,0.558,0.8879999999999999,1.0525,24419,53.938244,-122.85273
2023-01-14 00:00:00+00:00,62.532,44.674,932.653,6.577,11.974,14.511,24503,53.891518,-122.78121
2023-01-14 00:00:00+00:00,56.828,44.807,923.744,5.1905,8.596,10.415,24493,53.955334,-122.763824
2023-01-14 00:00:00+00:00,63.836,45.122,932.684,10.4665,16.8445,18.8255,1248,53.911182,-122.732704
2023-01-14 00:00:00+00:00,63.776,45.732,923.069,2.372,4.0525,5.0655,25139,53.855797,-122.784195
2023-01-14 00:00:00+00:00,54.74,48.276,914.213,1.602,2.4425,2.7555,24379,53.97476,-122.790115
2023-01-14 00:00:00+00:00,57.361,45.353,915.32,1.76,3.0595,3.788,24525,53.84618,-122.815414
2023-01-14 00:00:00+00:00,61.557,44.349,932.731,6.506500000000001,11.885,14.3,24479,53.889565,-122.75596
2023-01-14 00:00:00+00:00,65.106,42.164,912.645,1.1525,1.8345,2.0665,24557,54.005634,-122.81703
2023-01-14 00:00:00+00:00,58.108,47.858,915.243,0.5585,1.1115,1.463,1250,53.96459,-122.78269
2023-01-14 00:00:00+00:00,,,,2.067,2.52,2.724,1280,53.893547,-122.813866
2023-01-14 00:00:00+00:00,69.535,40.582,930.341,8.447,14.4495,16.7825,27887,53.92485,-122.78755
2023-01-14 00:00:00+00:00,68.414,43.424,926.035,6.1265,10.038,10.968,108414,53.871243,-122.77193
2023-01-14 00:00:00+00:00,63.19,42.25,930.902,7.465999999999999,11.736999999999998,13.1575,25869,53.877056,-122.74168
2023-01-14 00:00:00+00:00,79.792,42.161,934.264,8.0115,14.0655,17.061500000000002,24497,53.9048,-122.75479
