time_stamp,humidity,temperature,pressure,pm1.0_cf_1,pm2.5_cf_1,pm10.0_cf_1,sensor_number,latitude,longitude
2022-12-04 00:00:00+00:00,48.169,14.655,939.661,11.5805,19.1035,22.126,27747,53.82678,-122.88069
2022-12-04 00:00:00+00:00,37.291,19.537,958.822,8.541,13.353000000000002,15.157,27691,53.9126,-122.80243
2022-12-04 00:00:00+00:00,18.794,78.703,951.497,5.461,11.011,12.738,115213,53.861065,-122.77701
2022-12-04 00:00:00+00:00,40.424,16.405,959.904,15.543500000000002,26.029,31.9095,1290,53.913925,-122.76223
2022-12-04 00:00:00+00:00,49.757,12.08,939.039,10.057,15.7695,17.8525,24395,53.995934,-122.79671
2022-12-04 00:00:00+00:00,40.523,17.181,938.047,6.827,10.747,12.7355,24495,53.911438,-122.87895
2022-12-04 00:00:00+00:00,36.04,21.666,957.745,11.4275,15.4235,17.954500000000003,1284,53.929886,-122.80193
2022-12-04 00:00:00+00:00,44.028,15.644,958.066,10.7335,17.012,18.9035,23541,53.90835,-122.784
2022-12-04 00:00:00+00:00,37.957,21.6,956.305,11.3085,15.3215,17.493000000000002,1288,53.85699,-122.75565
2022-12-04 00:00:00+00:00,52.207,14.072,949.858,13.917,17.784,20.3155,24499,53.902016,-122.67971
2022-12-04 00:00:00+00:00,52.4,10.033,934.725,6.633,10.921,12.817,24515,53.98482,-122.80778
2022-12-04 00:00:00+00:00,54.649,10.954,942.904,8.8245,15.4565,19.9155,27761,53.873554,-122.79964
2022-12-04 00:00:00+00:00,44.14,15.444,964.818,7.276,12.1785,15.361,23743,53.9217,-122.7322
2022-12-04 00:00:00+00:00,40.575,17.46,963.147,9.857,19.4565,25.1515,24373,54.003223,-122.66153
2022-12-04 00:00:00+00:00,42.611,17.195,958.63,14.0055,23.7495,27.587,9614,53.895447,-122.79881
2022-12-04 00:00:00+00:00,44.78,15.233,958.49,7.289,11.1145,12.2305,24467,53.960423,-122.82616
2022-12-04 00:00:00+00:00,46.526,12.867,938.268,7.859500000000001,12.7595,14.9945,24419,53.938244,-122.85273
2022-12-04 00:00:00+00:00,43.343,16.972,960.961,8.9155,15.922,21.746,24503,53.891518,-122.78121
2022-12-04 00:00:00+00:00,54.964,12.458,960.123,9.4605,16.688000000000002,19.934,148425,53.91878,-122.77872
2022-12-04 00:00:00+00:00,43.575,13.615,951.217,5.016,8.1695,9.794,24493,53.955334,-122.763824
2022-12-04 00:00:00+00:00,43.422,17.604,960.942,12.5045,20.3365,23.5155,1248,53.911182,-122.732704
2022-12-04 00:00:00+00:00,50.093,13.572,950.662,10.4895,17.694,21.6375,25139,53.855797,-122.784195
2022-12-04 00:00:00+00:00,40.549,16.354,940.589,3.8585,6.218500000000001,7.1325,24379,53.97476,-122.790115
2022-12-04 00:00:00+00:00,45.615,15.357,942.136,6.621,11.03,13.787,24525,53.84618,-122.815414
2022-12-04 00:00:00+00:00,43.872,16.283,961.202,6.863,12.595,15.607500000000002,24479,53.889565,-122.75596
2022-12-04 00:00:00+00:00,46.339,13.658,938.87,2.2465,3.5645,3.991,24557,54.005634,-122.81703
2022-12-04 00:00:00+00:00,41.154,16.846,941.674,4.0285,6.7545,8.3985,1250,53.96459,-122.78269
2022-12-04 00:00:00+00:00,,,,12.342,17.091,19.131500000000003,1280,53.893547,-122.813866
2022-12-04 00:00:00+00:00,47.993,13.847,958.261,7.384,12.3885,14.5315,27887,53.92485,-122.78755
2022-12-04 00:00:00+00:00,50.371,12.358,954.021,14.56,22.4045,24.201500000000003,108414,53.871243,-122.77193
2022-12-04 00:00:00+00:00,45.329,15.152,959.328,8.481000000000002,13.498,15.1615,25869,53.877056,-122.74168
2022-12-04 00:00:00+00:00,50.897,12.725,963.077,7.57,12.885,15.692,24497,53.9048,-122.75479
