time_stamp,humidity,temperature,pressure,pm1.0_cf_1,pm2.5_cf_1,pm10.0_cf_1,sensor_number,latitude,longitude
2022-12-28 00:00:00+00:00,61.339,36.767,908.424,4.1975,7.9285,9.361,27747,53.82678,-122.88069
2022-12-28 00:00:00+00:00,52.106,39.268,925.679,3.9955,6.924,7.9785,27691,53.9126,-122.80243
2022-12-28 00:00:00+00:00,19.411,69.985,919.347,0.139,0.39,0.472,115213,53.861065,-122.77701
2022-12-28 00:00:00+00:00,65.988,34.435,927.74,4.33,7.561,9.452000000000002,23555,53.92698,-122.71216
2022-12-28 00:00:00+00:00,54.472,38.365,926.855,6.893000000000001,11.854,14.1685,1290,53.913925,-122.76223
2022-12-28 00:00:00+00:00,53.282,39.125,907.066,0.4044999999999999,0.86,1.117,24495,53.911438,-122.87895
2022-12-28 00:00:00+00:00,50.361,41.397,924.917,4.4395,6.644500000000001,8.2225,1284,53.929886,-122.80193
2022-12-28 00:00:00+00:00,60.647,35.587,926.607,3.9885,7.071,8.0685,23541,53.90835,-122.784
2022-12-28 00:00:00+00:00,50.681,43.99,923.783,5.1240000000000006,7.356,8.605,1288,53.85699,-122.75565
2022-12-28 00:00:00+00:00,89.889,37.431,917.096,8.984,12.297,14.2885,24499,53.902016,-122.67971
2022-12-28 00:00:00+00:00,62.121,35.286,903.484,2.1965,4.285,5.26,24515,53.98482,-122.80778
2022-12-28 00:00:00+00:00,68.643,33.963,911.475,3.35,7.016,8.995000000000001,27761,53.873554,-122.79964
2022-12-28 00:00:00+00:00,57.745,36.968,931.32,9.006,15.0805,18.5175,23743,53.9217,-122.7322
2022-12-28 00:00:00+00:00,60.862,39.017,929.37,4.491,8.7325,10.791,24373,54.003223,-122.66153
2022-12-28 00:00:00+00:00,57.214,37.442,925.467,4.059,7.893,9.151,9614,53.895447,-122.79881
2022-12-28 00:00:00+00:00,58.407,36.317,925.524,2.6475,4.517,5.1585,24467,53.960423,-122.82616
2022-12-28 00:00:00+00:00,58.297,34.997,907.021,0.7535000000000001,1.5995,2.0570000000000004,24419,53.938244,-122.85273
2022-12-28 00:00:00+00:00,56.972,39.068,927.948,3.818,7.6735,10.038,24503,53.891518,-122.78121
2022-12-28 00:00:00+00:00,57.457,36.181,918.955,3.4525,6.417,8.1135,24493,53.955334,-122.763824
2022-12-28 00:00:00+00:00,59.358,38.935,927.917,16.9225,27.29,30.6065,1248,53.911182,-122.732704
2022-12-28 00:00:00+00:00,62.321,37.928,918.297,3.3085,6.7995,8.5095,25139,53.855797,-122.784195
2022-12-28 00:00:00+00:00,50.253,40.826,909.163,2.25,4.0415,4.827,24379,53.97476,-122.790115
2022-12-28 00:00:00+00:00,59.003,37.864,910.454,2.2175,4.273,5.392,24525,53.84618,-122.815414
2022-12-28 00:00:00+00:00,62.027,34.417,907.539,1.7625,3.259,3.7495,24557,54.005634,-122.81703
2022-12-28 00:00:00+00:00,55.681,39.31,910.204,1.9355,3.7425,4.728,1250,53.96459,-122.78269
2022-12-28 00:00:00+00:00,,,,3.6095,5.549,6.4295,1280,53.893547,-122.813866
2022-12-28 00:00:00+00:00,64.097,34.857,925.512,2.835,5.7225,7.0305,27887,53.92485,-122.78755
2022-12-28 00:00:00+00:00,63.121,36.869,921.286,5.7785,10.1685,11.253,108414,53.871243,-122.77193
2022-12-28 00:00:00+00:00,59.553,36.453,926.208,5.8405,9.3255,10.4505,25869,53.877056,-122.74168
2022-12-28 00:00:00+00:00,70.591,35.306,929.553,9.0565,15.6545,18.989,24497,53.9048,-122.75479
