time_stamp,humidity,temperature,pressure,pm1.0_cf_1,pm2.5_cf_1,pm10.0_cf_1,sensor_number,latitude,longitude
2022-12-06 00:00:00+00:00,49.41,23.636,924.821,10.5025,17.8855,20.714,27747,53.82678,-122.88069
2022-12-06 00:00:00+00:00,40.567,26.956,943.28,15.108,23.7285,26.515,27691,53.9126,-122.80243
2022-12-06 00:00:00+00:00,20.551,79.396,936.329,6.739,12.549,14.123,115213,53.861065,-122.77701
2022-12-06 00:00:00+00:00,43.057,25.04,944.302,22.006500000000003,36.642,44.06,1290,53.913925,-122.76223
2022-12-06 00:00:00+00:00,52.55,19.775,926.764,14.315,22.8665,26.125,24395,53.995934,-122.79671
2022-12-06 00:00:00+00:00,43.099,24.582,923.284,10.683,16.9035,19.7905,24495,53.911438,-122.87895
2022-12-06 00:00:00+00:00,39.393,28.838,942.252,24.952,32.8565,37.713,1284,53.929886,-122.80193
2022-12-06 00:00:00+00:00,48.594,22.077,944.013,15.541,24.861,27.677,23541,53.90835,-122.784
2022-12-06 00:00:00+00:00,40.615,30.138,940.953,18.3075,24.2305,27.2515,1288,53.85699,-122.75565
2022-12-06 00:00:00+00:00,56.461,23.551,934.517,18.2905,24.6255,29.3965,24499,53.902016,-122.67971
2022-12-06 00:00:00+00:00,53.353,18.955,919.997,15.786,24.861,28.3145,24515,53.98482,-122.80778
2022-12-06 00:00:00+00:00,55.109,19.903,928.009,14.785,25.7235,32.047,27761,53.873554,-122.79964
2022-12-06 00:00:00+00:00,47.1,24.345,949.06,15.379,25.488,31.195500000000003,23743,53.9217,-122.7322
2022-12-06 00:00:00+00:00,45.896,25.858,947.404,17.9795,33.3605,41.653,24373,54.003223,-122.66153
2022-12-06 00:00:00+00:00,48.24,23.33,943.761,13.83,22.404,25.2335,25869,53.877056,-122.74168
2022-12-06 00:00:00+00:00,44.742,25.225,943.03,16.6175,29.144,33.356,9614,53.895447,-122.79881
2022-12-06 00:00:00+00:00,49.442,20.624,923.383,13.0635,21.6325,25.2495,24419,53.938244,-122.85273
2022-12-06 00:00:00+00:00,45.453,25.794,945.369,14.451,25.31,33.58,24503,53.891518,-122.78121
2022-12-06 00:00:00+00:00,47.003,21.596,935.891,15.1835,24.4815,28.973,24493,53.955334,-122.763824
2022-12-06 00:00:00+00:00,46.847,26.371,945.346,23.5235,37.9305,43.4005,1248,53.911182,-122.732704
2022-12-06 00:00:00+00:00,51.121,23.103,935.435,13.3475,24.6205,31.1205,25139,53.855797,-122.784195
2022-12-06 00:00:00+00:00,42.65,24.894,925.68,13.816,21.7875,24.5815,24379,53.97476,-122.790115
2022-12-06 00:00:00+00:00,48.41,23.374,927.207,10.6525,17.666,21.5295,24525,53.84618,-122.815414
2022-12-06 00:00:00+00:00,46.925,24.685,945.63,11.805,21.456,26.008,24479,53.889565,-122.75596
2022-12-06 00:00:00+00:00,50.116,21.25,923.948,8.7145,13.2085,14.433,24557,54.005634,-122.81703
2022-12-06 00:00:00+00:00,44.461,24.979,926.736,13.964,22.81,27.1335,1250,53.96459,-122.78269
2022-12-06 00:00:00+00:00,,,,18.1505,25.269,28.261,1280,53.893547,-122.813866
2022-12-06 00:00:00+00:00,51.295,21.614,942.712,16.167,26.85,30.884,27887,53.92485,-122.78755
2022-12-06 00:00:00+00:00,51.833,21.665,938.558,18.237,28.32,30.498,108414,53.871243,-122.77193
2022-12-06 00:00:00+00:00,46.83,23.458,942.925,14.1735,21.927,24.2195,24467,53.960423,-122.82616
2022-12-06 00:00:00+00:00,53.838,22.018,947.38,15.3075,25.597,30.6805,24497,53.9048,-122.75479
