time_stamp,humidity,temperature,pressure,pm1.0_cf_1,pm2.5_cf_1,pm10.0_cf_1,sensor_number,latitude,longitude
2023-01-12 00:00:00+00:00,62.683,35.131,923.734,4.976,7.609999999999999,8.475,27747,53.82678,-122.88069
2023-01-12 00:00:00+00:00,51.825,36.96,941.629,17.346,28.576,32.450500000000005,27691,53.9126,-122.80243
2023-01-12 00:00:00+00:00,24.478,80.065,935.019,4.213,7.777,8.809,115213,53.861065,-122.77701
2023-01-12 00:00:00+00:00,67.3,32.75,944.787,35.718999999999994,62.3415,78.512,23555,53.92698,-122.71216
2023-01-12 00:00:00+00:00,54.614,36.625,942.856,33.6155,58.047,71.3765,1290,53.913925,-122.76223
2023-01-12 00:00:00+00:00,53.666,40.372,922.397,2.25,3.5685,4.218,24495,53.911438,-122.87895
2023-01-12 00:00:00+00:00,49.646,39.101,940.81,28.521,41.127,50.116,1284,53.929886,-122.80193
2023-01-12 00:00:00+00:00,60.836,34.384,942.35,21.3545,35.2505,39.8475,23541,53.90835,-122.784
2023-01-12 00:00:00+00:00,50.906,40.539,939.537,18.4275,25.5585,29.465,1288,53.85699,-122.75565
2023-01-12 00:00:00+00:00,83.132,36.04,932.696,19.6595,26.598,31.0495,24499,53.902016,-122.67971
2023-01-12 00:00:00+00:00,62.703,36.397,919.106,2.5175,4.3435,5.1535,24515,53.98482,-122.80778
2023-01-12 00:00:00+00:00,67.907,33.295,927.102,5.3765,8.512,9.943,27761,53.873554,-122.79964
2023-01-12 00:00:00+00:00,58.243,34.541,947.227,24.2775,43.6345,56.107,23743,53.9217,-122.7322
2023-01-12 00:00:00+00:00,56.024,32.74,945.428,29.2935,53.264,64.0355,24373,54.003223,-122.66153
2023-01-12 00:00:00+00:00,55.831,34.578,941.4,12.4205,22.3085,25.5755,9614,53.895447,-122.79881
2023-01-12 00:00:00+00:00,58.679,33.35,941.448,20.338,32.8335,37.0035,24467,53.960423,-122.82616
2023-01-12 00:00:00+00:00,64.261,32.85,936.017,8.951,14.228,15.5125,148249,53.85062,-122.775764
2023-01-12 00:00:00+00:00,59.9,35.714,922.656,3.568,5.6395,6.6055,24419,53.938244,-122.85273
2023-01-12 00:00:00+00:00,58.122,36.94,943.866,17.2905,31.0,40.9765,24503,53.891518,-122.78121
2023-01-12 00:00:00+00:00,56.211,33.468,934.74,14.0475,23.479,28.1675,24493,53.955334,-122.763824
2023-01-12 00:00:00+00:00,59.989,37.189,943.888,30.3965,50.7425,58.7235,1248,53.911182,-122.732704
2023-01-12 00:00:00+00:00,64.165,36.164,933.996,7.4715,12.363499999999998,14.5385,25139,53.855797,-122.784195
2023-01-12 00:00:00+00:00,54.149,40.36,924.882,1.6645,2.734,3.145,24379,53.97476,-122.790115
2023-01-12 00:00:00+00:00,55.519,34.124,926.02,9.585,15.7175,19.078,24525,53.84618,-122.815414
2023-01-12 00:00:00+00:00,58.27,36.671,943.92,17.890500000000003,33.0645,40.386,24479,53.889565,-122.75596
2023-01-12 00:00:00+00:00,61.157,34.477,923.337,4.7075,7.7645,8.639,24557,54.005634,-122.81703
2023-01-12 00:00:00+00:00,57.49,40.035,925.892,1.5325000000000002,2.5865,3.118,1250,53.96459,-122.78269
2023-01-12 00:00:00+00:00,,,,5.6795,7.523,8.2035,1280,53.893547,-122.813866
2023-01-12 00:00:00+00:00,64.683,32.63,941.465,26.135,45.316500000000005,53.162,27887,53.92485,-122.78755
2023-01-12 00:00:00+00:00,63.8,34.696,937.083,16.3765,26.96,29.6715,108414,53.871243,-122.77193
2023-01-12 00:00:00+00:00,60.605,33.928,942.085,19.511,30.93,34.6265,25869,53.877056,-122.74168
2023-01-12 00:00:00+00:00,76.246,33.314,945.602,25.986,44.92100000000001,55.0085,24497,53.9048,-122.75479
