time_stamp,humidity,temperature,pressure,pm1.0_cf_1,pm2.5_cf_1,pm10.0_cf_1,sensor_number,latitude,longitude
2022-11-30 00:00:00+00:00,46.232,11.301,918.682,1.1465,2.329,2.9705000000000004,27747,53.82678,-122.88069
2022-11-30 00:00:00+00:00,32.081,18.69,937.795,0.961,1.7705,2.137,27691,53.9126,-122.80243
2022-11-30 00:00:00+00:00,18.035,79.474,930.506,3.124,6.218,7.264,115213,53.861065,-122.77701
2022-11-30 00:00:00+00:00,46.703,12.321,926.934,0.642,1.2545,1.609,27733,53.877823,-122.655396
2022-11-30 00:00:00+00:00,41.685,12.715,939.476,0.706,1.5470000000000002,2.1855,23555,53.92698,-122.71216
2022-11-30 00:00:00+00:00,35.824,14.861,938.998,3.415,6.151999999999999,7.776,1290,53.913925,-122.76223
2022-11-30 00:00:00+00:00,43.157,11.308,918.918,6.8785,10.633,11.9195,24395,53.995934,-122.79671
2022-11-30 00:00:00+00:00,37.519,13.665,917.592,0.6435,1.332,1.7435,24495,53.911438,-122.87895
2022-11-30 00:00:00+00:00,31.507,20.034,937.075,5.5965,6.3545,6.884499999999999,1284,53.929886,-122.80193
2022-11-30 00:00:00+00:00,42.684,12.738,938.806,1.772,3.1475,3.6545,23541,53.90835,-122.784
2022-11-30 00:00:00+00:00,34.258,19.957,935.163,2.356,3.3435,3.9435,1288,53.85699,-122.75565
2022-11-30 00:00:00+00:00,46.842,15.668,928.749,8.1055,9.2525,10.0105,24499,53.902016,-122.67971
2022-11-30 00:00:00+00:00,48.085,6.525,914.459,1.2875,2.2905,2.7175,24515,53.98482,-122.80778
2022-11-30 00:00:00+00:00,50.474,7.655,922.055,1.5255,2.969,3.998,27761,53.873554,-122.79964
2022-11-30 00:00:00+00:00,35.356,17.326,943.489,1.201,2.41,3.2615,23743,53.9217,-122.7322
2022-11-30 00:00:00+00:00,37.56,15.949,942.221,8.667,16.886,22.4875,24373,54.003223,-122.66153
2022-11-30 00:00:00+00:00,38.362,15.725,937.967,1.791,3.5645,4.468500000000001,9614,53.895447,-122.79881
2022-11-30 00:00:00+00:00,40.104,12.093,938.078,2.257,3.565,3.9675,24467,53.960423,-122.82616
2022-11-30 00:00:00+00:00,40.889,12.568,932.984,4.055,5.7875,6.302,108414,53.871243,-122.77193
2022-11-30 00:00:00+00:00,44.477,10.878,937.461,0.6864999999999999,1.533,1.988,27887,53.92485,-122.78755
2022-11-30 00:00:00+00:00,,,,14.084,14.814,15.6125,1280,53.893547,-122.813866
2022-11-30 00:00:00+00:00,36.341,15.537,921.118,0.5700000000000001,1.359,1.91,1250,53.96459,-122.78269
2022-11-30 00:00:00+00:00,42.679,10.167,918.853,0.276,0.582,0.705,24557,54.005634,-122.81703
2022-11-30 00:00:00+00:00,35.978,18.41,939.947,1.234,2.842,3.748,24479,53.889565,-122.75596
2022-11-30 00:00:00+00:00,41.376,14.833,937.921,2.434,3.9775,4.518,25869,53.877056,-122.74168
2022-11-30 00:00:00+00:00,43.381,12.339,921.33,0.7305,1.7574999999999998,2.4725,24525,53.84618,-122.815414
2022-11-30 00:00:00+00:00,44.831,11.335,929.666,1.47,2.7405,3.5585,25139,53.855797,-122.784195
2022-11-30 00:00:00+00:00,36.457,16.495,939.703,3.8535,6.2645,7.379,1248,53.911182,-122.732704
2022-11-30 00:00:00+00:00,35.345,15.011,930.577,0.8759999999999999,1.796,2.3235,24493,53.955334,-122.763824
2022-11-30 00:00:00+00:00,48.312,10.172,939.144,2.4915000000000003,5.099,5.9115,148425,53.91878,-122.77872
2022-11-30 00:00:00+00:00,36.656,15.512,940.088,1.1095000000000002,2.6905,3.961,24503,53.891518,-122.78121
2022-11-30 00:00:00+00:00,37.434,13.69,918.163,1.4289999999999998,2.6385,3.292,24419,53.938244,-122.85273
2022-11-30 00:00:00+00:00,38.199,12.679,920.264,0.3874999999999999,0.9165,1.186,24379,53.97476,-122.790115
2022-11-30 00:00:00+00:00,43.084,11.577,942.004,1.0335,2.2875,2.978,24497,53.9048,-122.75479
