time_stamp,humidity,temperature,pressure,pm1.0_cf_1,pm2.5_cf_1,pm10.0_cf_1,sensor_number,latitude,longitude
2023-01-05 00:00:00+00:00,56.614,26.383,920.028,4.3405000000000005,7.554500000000001,8.883,27747,53.82678,-122.88069
2023-01-05 00:00:00+00:00,43.885,31.006,938.274,11.1285,20.4865,24.5635,27691,53.9126,-122.80243
2023-01-05 00:00:00+00:00,21.574,79.922,931.457,3.998,8.015,9.408,115213,53.861065,-122.77701
2023-01-05 00:00:00+00:00,59.036,24.608,942.763,3.7515,6.0325,7.590999999999999,23555,53.92698,-122.71216
2023-01-05 00:00:00+00:00,48.793,27.857,939.501,16.1005,28.717,37.1875,1290,53.913925,-122.76223
2023-01-05 00:00:00+00:00,47.793,31.231,918.616,1.5055,2.7855,3.535,24495,53.911438,-122.87895
2023-01-05 00:00:00+00:00,43.592,32.021,937.368,17.4945,26.0455,32.5685,1284,53.929886,-122.80193
2023-01-05 00:00:00+00:00,54.4,25.914,939.037,12.061,21.174,24.05,23541,53.90835,-122.784
2023-01-05 00:00:00+00:00,45.085,32.583,936.021,11.491,16.548499999999997,19.4645,1288,53.85699,-122.75565
2023-01-05 00:00:00+00:00,62.068,26.611,929.319,9.832,12.9745,15.465,24499,53.902016,-122.67971
2023-01-05 00:00:00+00:00,60.497,25.449,915.283,1.123,2.503,3.252,24515,53.98482,-122.80778
2023-01-05 00:00:00+00:00,63.972,23.544,923.305,2.843,5.533,7.346999999999999,27761,53.873554,-122.79964
2023-01-05 00:00:00+00:00,50.607,26.095,944.117,7.133,12.8615,17.0405,23743,53.9217,-122.7322
2023-01-05 00:00:00+00:00,48.932,25.301,942.273,5.7385,10.9675,13.744,24373,54.003223,-122.66153
2023-01-05 00:00:00+00:00,50.34,26.983,938.068,10.072,20.387,25.0975,9614,53.895447,-122.79881
2023-01-05 00:00:00+00:00,52.328,25.853,938.109,14.3365,24.3225,27.893,24467,53.960423,-122.82616
2023-01-05 00:00:00+00:00,58.163,24.351,932.562,8.74,16.353,18.913,148249,53.85062,-122.775764
2023-01-05 00:00:00+00:00,53.062,26.785,918.682,1.3605,2.4025,2.9675,24419,53.938244,-122.85273
2023-01-05 00:00:00+00:00,51.699,28.159,940.517,10.4365,20.0165,28.491,24503,53.891518,-122.78121
2023-01-05 00:00:00+00:00,48.428,25.478,931.32,8.086500000000001,13.6465,16.597,24493,53.955334,-122.763824
2023-01-05 00:00:00+00:00,52.668,28.616,940.438,18.1105,27.432,32.173,1248,53.911182,-122.732704
2023-01-05 00:00:00+00:00,58.236,27.05,930.505,6.5405,12.564,16.026,25139,53.855797,-122.784195
2023-01-05 00:00:00+00:00,50.114,30.553,921.101,0.985,1.7915,2.1535,24379,53.97476,-122.790115
2023-01-05 00:00:00+00:00,50.951,26.34,922.36,4.409,7.947999999999999,10.221,24525,53.84618,-122.815414
2023-01-05 00:00:00+00:00,51.957,27.665,940.332,7.019500000000001,13.569,17.264,24479,53.889565,-122.75596
2023-01-05 00:00:00+00:00,55.967,25.618,919.6,2.8665,4.8035,5.411,24557,54.005634,-122.81703
2023-01-05 00:00:00+00:00,51.521,31.171,922.167,0.7284999999999999,1.5225,2.039,1250,53.96459,-122.78269
2023-01-05 00:00:00+00:00,,,,2.5835,3.7695,4.2685,1280,53.893547,-122.813866
2023-01-05 00:00:00+00:00,57.138,24.586,938.039,12.917,23.655,28.7295,27887,53.92485,-122.78755
2023-01-05 00:00:00+00:00,58.4,25.137,933.681,13.265,23.031,26.0055,108414,53.871243,-122.77193
2023-01-05 00:00:00+00:00,53.601,25.439,938.752,8.356,14.071000000000002,16.1525,25869,53.877056,-122.74168
2023-01-05 00:00:00+00:00,63.578,24.814,942.344,10.261500000000002,17.98,22.258000000000003,24497,53.9048,-122.75479
